"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.37136220329911e-112,0.541967958723562,0.731,0.586,1.03678209389402e-107,"1","RPS29"
1.73704684115205e-110,0.328698416639813,0.959,0.927,2.44315638208036e-106,"1","RPS9"
3.20479116284475e-108,0.432708663916157,0.87,0.801,4.50753877054114e-104,"1","EEF1D"
5.45165673496709e-108,1.47351144245727,0.173,0.067,7.66775519773121e-104,"1","PBXIP1"
2.06639676102574e-105,1.29549193661211,0.191,0.078,2.9063870443827e-101,"1","PIK3R1"
4.80681699060801e-100,1.60454709848061,0.148,0.054,6.76078809729016e-96,"1","TIGIT"
1.6659034074458e-99,1.64687727424991,0.148,0.055,2.34309314257252e-95,"1","SETD2"
2.82899068105056e-97,0.582111780818697,0.694,0.564,3.97897539289761e-93,"1","HNRNPA1"
1.80688807755158e-95,1.33941311882363,0.215,0.1,2.54138808107629e-91,"1","EML4"
1.73713586374631e-91,1.3615061544166,0.239,0.123,2.44328159235919e-87,"1","ITGB1"
1.25445338517562e-90,0.28062307423442,0.951,0.892,1.76438868624951e-86,"1","RPS23"
1.52460168368786e-88,1.28922026627679,0.17,0.071,2.14435226810697e-84,"1","PASK"
4.63536676866854e-86,1.66192490481851,0.113,0.038,6.51964336013231e-82,"1","GATA3"
2.86617885255602e-85,0.59092055986002,0.629,0.511,4.03128055612004e-81,"1","RPL36A"
1.20289868380769e-84,0.85940835842327,0.299,0.167,1.69187699877551e-80,"1","DDIT4"
3.40746908352168e-82,0.587955256660214,0.581,0.433,4.79260526597325e-78,"1","NOP53"
1.13947331254853e-81,0.787541546509849,0.315,0.179,1.60266921409951e-77,"1","RHOH"
4.81326102824748e-81,0.332206700902851,0.923,0.846,6.76985163623009e-77,"1","RPL6"
1.30860645247101e-77,0.401605634708235,0.767,0.673,1.84055497540048e-73,"1","RPL22"
4.61474033448738e-76,1.4327152009593,0.142,0.059,6.49063228045649e-72,"1","EMB"
6.27071646426225e-71,0.819063642147037,0.286,0.163,8.81976270698486e-67,"1","CD3E"
1.19867098655021e-70,0.407556997879176,0.792,0.726,1.68593074258287e-66,"1","RPL36AL"
6.16056841707822e-70,0.398868904801668,0.797,0.664,8.66483947862052e-66,"1","ANXA1"
1.47762653042572e-68,0.738867069720746,0.42,0.292,2.07828171504378e-64,"1","NDUFS5"
2.44423619262265e-66,0.315393491250103,0.852,0.783,3.43781820492376e-62,"1","NACA"
5.22453540830905e-64,0.712779479644119,0.413,0.288,7.34830905178668e-60,"1","ERP29"
6.71359965631117e-63,0.547976333203228,0.413,0.272,9.44267791660166e-59,"1","OCIAD2"
3.67034262035357e-62,0.573157167496365,0.403,0.267,5.1623368955273e-58,"1","CD7"
5.03720900572877e-62,0.359481153408753,0.79,0.72,7.08483446655752e-58,"1","BTF3"
9.14081850620285e-61,1.07317915685634,0.247,0.147,1.28565612289743e-56,"1","CLDND1"
1.4305565472742e-60,1.15753361587777,0.132,0.058,2.01207778374117e-56,"1","CAMK4"
2.93219955469813e-60,0.852616459780203,0.229,0.127,4.12413867368292e-56,"1","SYNE2"
5.5204639123984e-60,0.570719506387936,0.485,0.356,7.76453249278835e-56,"1","SNRPD2"
8.07890620748949e-60,0.397056924504259,0.737,0.643,1.1362981580834e-55,"1","RPL4"
1.49454674800323e-59,0.268353798174529,0.939,0.918,2.10208000106654e-55,"1","TPT1"
1.18583918492719e-58,0.933462560420853,0.19,0.098,1.66788281360009e-54,"1","CD6"
7.66171823135933e-58,0.646956049764492,0.414,0.294,1.07762066924069e-53,"1","EIF3E"
3.79968070222777e-57,0.424004498468616,0.629,0.519,5.34425090768336e-53,"1","HINT1"
6.28373408361242e-57,0.772127703909061,0.304,0.193,8.83807198860086e-53,"1","PPP2R5C"
1.8157389452803e-55,0.783601191536109,0.278,0.171,2.55383682653674e-51,"1","PEBP1"
1.26783792067062e-54,1.07237818658267,0.193,0.106,1.78321403542323e-50,"1","YIPF5"
1.92774476349251e-54,0.808174158038903,0.264,0.161,2.71137300985222e-50,"1","S1PR4"
5.74949549696704e-54,1.04353821227765,0.184,0.099,8.08666541648414e-50,"1","P2RY10"
7.43690178403255e-54,0.609253233602074,0.449,0.343,1.04600023592418e-49,"1","EIF3F"
2.2258227574294e-52,1.132964841896,0.15,0.075,3.13061970832445e-48,"1","FAM118A"
4.85108223916502e-52,1.4648237872969,0.107,0.047,6.82304716938559e-48,"1","ADK"
1.24977642709289e-51,0.408916728164815,0.544,0.417,1.75781054470615e-47,"1","EIF4A2"
3.04357368916429e-50,0.584227688727685,0.379,0.265,4.28078639380957e-46,"1","SOCS1"
1.00930060266202e-49,1.1286767781362,0.134,0.066,1.41958129764413e-45,"1","TTC39C"
7.12242985376651e-49,0.71186928510722,0.29,0.186,1.00176975893226e-44,"1","PDCD4"
5.17510917348331e-48,0.297928720484686,0.802,0.744,7.27879105250428e-44,"1","RPL27"
1.8084511319393e-46,0.852803675699487,0.279,0.188,2.54358651707263e-42,"1","GLIPR1"
4.14495768238302e-46,0.395515721359133,0.68,0.605,5.82988298027171e-42,"1","RPS10"
1.36881988466822e-45,0.892798211371169,0.139,0.07,1.92524516778585e-41,"1","RORA"
1.36568280719879e-44,0.859057029986227,0.18,0.102,1.9208328683251e-40,"1","ASF1A"
5.72982896234558e-44,0.390628197383736,0.621,0.535,8.05900443553905e-40,"1","RPL37A"
1.60549532944245e-43,0.861752961476084,0.174,0.098,2.25812918086081e-39,"1","PTGER4"
6.80382280465547e-42,0.482843072641319,0.383,0.278,9.56957677474792e-38,"1","RARRES3"
1.93272415348766e-39,0.930573115235276,0.161,0.091,2.71837652188039e-35,"1","MZT2A"
4.95342969333304e-39,0.484400515653624,0.502,0.419,6.96699886367292e-35,"1","CD44"
9.39156559471548e-39,0.434467812625225,0.505,0.409,1.32092370089673e-34,"1","RPL17"
1.7059801417012e-38,0.365457222114926,0.631,0.565,2.39946106930274e-34,"1","RPL37"
6.74823467418169e-38,0.58430629712591,0.442,0.355,9.49139206923654e-34,"1","RPL39"
1.60516885815871e-37,1.05173672093043,0.123,0.064,2.25766999900023e-33,"1","ARHGAP15"
3.72092262064964e-36,0.665384489261758,0.274,0.189,5.23347766594371e-32,"1","CUTA"
1.87717602528278e-35,1.00209157660485,0.117,0.061,2.64024807956023e-31,"1","DUSP4"
2.82586074536268e-35,0.637842734607889,0.308,0.225,3.97457313835261e-31,"1","EVI2A"
6.84293683618323e-35,0.498338865216835,0.469,0.385,9.62459066009172e-31,"1","COMMD6"
1.11199734732652e-34,0.633577240125069,0.177,0.105,1.56402426901475e-30,"1","CD96"
6.23515547839827e-34,0.637530054865288,0.251,0.171,8.76974618036717e-30,"1","HMGB2"
1.69612041529361e-33,1.11171820713199,0.102,0.052,2.38559336411046e-29,"1","RCAN3"
2.02372959751677e-33,0.934425421886603,0.107,0.055,2.84637567890733e-29,"1","PITPNC1"
2.15937674885084e-33,0.937967744343355,0.174,0.108,3.03716339725871e-29,"1","PDCL3"
2.48558842255795e-32,0.496885212436897,0.417,0.336,3.49598011632775e-28,"1","SAMSN1"
2.54307587217957e-32,0.674869003337141,0.258,0.182,3.57683621422057e-28,"1","ANP32B"
9.24061102738488e-32,0.460357694584868,0.346,0.255,1.29969194100168e-27,"1","C6orf48"
5.07913306522605e-31,0.680687826842026,0.204,0.133,7.14380065624044e-27,"1","TECR"
1.42191203535832e-30,0.434488945770017,0.461,0.386,1.99991927773147e-26,"1","RPS21"
2.36939492162596e-30,0.79642969346776,0.174,0.109,3.33255395726692e-26,"1","NSMCE1"
4.05954167565934e-30,0.525685882934212,0.243,0.165,5.70974536681486e-26,"1","LAT"
8.35994967942689e-30,0.449792007666419,0.447,0.364,1.17582692241139e-25,"1","HMGN1"
2.70906156572612e-29,0.699285371557954,0.236,0.165,3.81029509219378e-25,"1","SEPT6"
4.44747604514026e-28,0.638771894316414,0.261,0.19,6.25537505748977e-24,"1","EVI2B"
4.63376428842166e-28,0.41727672618946,0.489,0.429,6.51738947166506e-24,"1","OST4"
7.8892017721335e-28,0.895035188069713,0.102,0.055,1.10961622925058e-23,"1","TSHZ2"
1.97303796021157e-27,0.312195043436745,0.582,0.505,2.77507789103758e-23,"1","RPS17"
1.17629413201405e-26,0.400308505679619,0.433,0.35,1.65445769667776e-22,"1","RGCC"
1.26114394883064e-26,0.549439061595062,0.222,0.152,1.77379896403029e-22,"1","LINC00623"
3.5214637243663e-26,0.359033238786587,0.282,0.205,4.9529387283212e-22,"1","TSC22D3"
3.74795117770832e-26,0.778814322591723,0.134,0.081,5.27149333144675e-22,"1","PRDX2"
5.16942013984189e-26,0.383711403447416,0.487,0.422,7.27078942668762e-22,"1","RPL38"
7.85789411329565e-26,0.440258838876264,0.479,0.422,1.10521280703503e-21,"1","PPDPF"
1.459936215189e-25,0.845258401630203,0.131,0.08,2.05340028666333e-21,"1","GSPT1"
4.93071512770577e-25,0.697050051069611,0.136,0.083,6.93505082711817e-21,"1","SRSF8"
9.47269271672522e-25,0.7649025760043,0.191,0.132,1.3323342306074e-20,"1","CMTM7"
3.60384975008195e-24,0.478373953231274,0.322,0.247,5.06881467349026e-20,"1","SNU13"
1.14582434679785e-23,0.702545966983283,0.168,0.111,1.61160194377118e-19,"1","ODF2L"
1.35938635033832e-23,0.863702283350688,0.1,0.057,1.91197690175084e-19,"1","ARHGAP9"
5.31529528139502e-23,0.425133411650862,0.132,0.081,7.47596281328209e-19,"1","SH2D2A"
5.40959396391472e-23,0.57794654047209,0.229,0.165,7.60859391024605e-19,"1","CMPK1"
4.87188515405729e-22,0.514290769776022,0.235,0.172,6.85230646918158e-18,"1","RWDD1"
5.34207392280878e-22,0.662383538452004,0.258,0.201,7.51362697243055e-18,"1","GNAS"
7.83102557921435e-22,0.421588987595339,0.451,0.394,1.1014337477165e-17,"1","TOMM7"
1.23262955285678e-21,0.810856898954747,0.131,0.084,1.73369346609306e-17,"1","RHBDD2"
1.82481113569598e-21,0.506729188255763,0.358,0.301,2.56659686235639e-17,"1","EIF3H"
5.57745369937214e-21,0.427955403562774,0.449,0.399,7.84468862816691e-17,"1","EIF3K"
6.94171209296925e-21,0.516679032360202,0.299,0.236,9.76351805876126e-17,"1","VAMP8"
7.40983940368297e-21,0.465508044900591,0.348,0.284,1.04219391212801e-16,"1","SPCS1"
1.16635428088016e-20,0.626620912252442,0.243,0.186,1.64047729605795e-16,"1","EID1"
6.15980947202699e-20,0.832879965433644,0.108,0.067,8.66377202240597e-16,"1","JAML"
7.84288382212065e-20,0.677273480476658,0.145,0.097,1.10310160958127e-15,"1","RBBP7"
1.164745970511e-19,0.505798893865777,0.182,0.126,1.63821520752372e-15,"1","SNRPN"
1.17295120166964e-19,0.503016568799494,0.345,0.29,1.64975586514835e-15,"1","H2AFV"
1.42286224999333e-19,1.00891430217303,0.119,0.078,2.00125575461561e-15,"1","IQGAP2"
1.71995215716537e-19,0.339754849500721,0.348,0.277,2.41911270905309e-15,"1","GIMAP4"
7.8905595350525e-19,0.817101939859575,0.111,0.071,1.10980719860513e-14,"1","IVNS1ABP"
1.16363904652434e-18,0.483828011931,0.205,0.149,1.63665831893649e-14,"1","SLFN5"
1.54229287903245e-18,0.673829685217371,0.128,0.084,2.16923493435915e-14,"1","CCNG1"
1.18519149927349e-17,0.436755091705995,0.347,0.292,1.66697184372816e-13,"1","ANKRD12"
1.67643193385112e-17,0.834078201626887,0.126,0.085,2.35790151496161e-13,"1","RILPL2"
1.8270640003877e-17,0.498661794716676,0.323,0.272,2.56976551654531e-13,"1","PLP2"
3.77744274958576e-17,0.39588441644478,0.231,0.175,5.31297322729237e-13,"1","DDX24"
4.20678495836731e-17,0.751728488723931,0.177,0.131,5.91684304394362e-13,"1","DNAJC1"
2.33979348855442e-16,0.386092562907987,0.156,0.109,3.29091954165179e-12,"1","NSMCE3"
4.23338142203587e-16,0.534874450079345,0.236,0.186,5.95425097009345e-12,"1","PPA1"
6.98758594107959e-16,0.725799513812374,0.104,0.067,9.82803962612845e-12,"1","DENND2D"
7.6974890969e-16,0.430629392626913,0.369,0.32,1.08265184147899e-11,"1","UQCRB"
8.61395205590512e-16,0.569945169803403,0.112,0.073,1.21155235666306e-11,"1","SATB1"
1.09410642250248e-15,0.506328962895061,0.184,0.136,1.53886068324974e-11,"1","IMP3"
2.05195070147676e-15,0.531193768369768,0.121,0.081,2.88606866162706e-11,"1","SLC2A3"
2.28735062688676e-15,0.54662521695424,0.21,0.163,3.21715865671623e-11,"1","ICAM2"
2.84118115370023e-15,0.426001335504573,0.354,0.307,3.99612129267937e-11,"1","NAP1L1"
4.60197862934896e-15,0.654627773506506,0.122,0.084,6.47268294217931e-11,"1","ADSS"
7.15861064758052e-15,0.628699086905696,0.128,0.089,1.0068585875822e-10,"1","ERGIC2"
1.66373759383181e-14,0.367600506125158,0.289,0.234,2.34004692572445e-10,"1","RSL1D1"
1.7389807895161e-14,0.467145970608062,0.219,0.171,2.44587648045439e-10,"1","ECH1"
2.12906173514177e-14,0.487154114936666,0.266,0.218,2.9945253304769e-10,"1","SMDT1"
2.46680557519263e-14,0.559269019763136,0.16,0.117,3.46956204150844e-10,"1","MZT2B"
6.83204069547003e-14,0.40844139466258,0.222,0.173,9.60926523817859e-10,"1","CDC42SE2"
2.22663280020573e-13,0.545076650365571,0.166,0.125,3.13175903348935e-09,"1","MBP"
2.8758352752325e-13,0.325250706192228,0.306,0.252,4.04486231461452e-09,"1","RSL24D1"
4.94192697930152e-13,0.513534246044507,0.114,0.078,6.95082029638759e-09,"1","SEPT1"
5.5837299913155e-13,0.361797148486366,0.366,0.326,7.85351623278525e-09,"1","SSR2"
1.01302840835298e-12,0.557628623343307,0.112,0.078,1.42482445634846e-08,"1","PRNP"
1.17620937768637e-12,0.302371352367533,0.456,0.426,1.65433848971588e-08,"1","COX7C"
1.54234751316868e-12,0.5829256825778,0.107,0.073,2.16931177727175e-08,"1","PRKX"
2.16172529727364e-12,0.639818029385954,0.1,0.068,3.04046663061538e-08,"1","GLOD4"
3.19435964131992e-12,0.282686609050327,0.41,0.367,4.49286683551647e-08,"1","ISCU"
3.43124168167195e-12,0.451098243962803,0.276,0.234,4.8260414252716e-08,"1","EIF3G"
4.48287436676603e-12,0.480080901395661,0.126,0.09,6.30516279685643e-08,"1","FAM162A"
7.44344745545277e-12,0.459647988335886,0.186,0.144,1.04692088460943e-07,"1","MEAF6"
1.04561010206573e-11,0.271845175271204,0.18,0.135,1.47065060855544e-07,"1","CD247"
1.27991756131053e-11,0.449434763346836,0.114,0.08,1.80020404998327e-07,"1","SLC38A1"
1.75879019907888e-11,0.629160969531583,0.181,0.145,2.47373841500444e-07,"1","CNIH1"
1.82524771736754e-11,0.656821831140536,0.117,0.084,2.56721091447745e-07,"1","COMMD3"
2.18578945206962e-11,0.322448677821023,0.278,0.231,3.07431286433592e-07,"1","APRT"
2.83094709181745e-11,0.442918705319643,0.261,0.222,3.98172708464125e-07,"1","ATP5PD"
2.9174477474902e-11,0.67036713855508,0.114,0.082,4.10339025684496e-07,"1","SNX9"
2.99872902817018e-11,0.613939552120829,0.135,0.101,4.21771237812135e-07,"1","DCXR"
4.15855954577775e-11,0.460736437146427,0.271,0.234,5.8490140011364e-07,"1","SMCHD1"
5.32378938486957e-11,0.511616272489027,0.158,0.122,7.48790976981905e-07,"1","PPP1CC"
5.38149639127777e-11,0.504014047344867,0.205,0.167,7.56907467433218e-07,"1","UGP2"
5.41153907416387e-11,0.42054691986288,0.307,0.274,7.61132970781148e-07,"1","MCL1"
8.56893761269671e-11,0.449227939587176,0.219,0.178,1.20522107522579e-06,"1","C9orf78"
8.63690872363138e-11,0.320613613459394,0.384,0.349,1.21478121197875e-06,"1","UBXN1"
9.79012975394415e-11,0.444909296456117,0.183,0.145,1.37698174989224e-06,"1","NSD3"
1.42657370570869e-10,0.468073357881331,0.186,0.147,2.00647591707928e-06,"1","DUT"
1.5152911147757e-10,0.440854258699716,0.142,0.106,2.13125695293202e-06,"1","MRPL34"
1.69407287578336e-10,0.43880813919712,0.247,0.209,2.38271349978929e-06,"1","ATP5F1D"
2.21550089485428e-10,0.611388538463047,0.132,0.1,3.11610200861255e-06,"1","ARL4C"
2.60089769386742e-10,0.456382008533644,0.122,0.089,3.65816260642453e-06,"1","THYN1"
2.68607841932797e-10,0.585254398286813,0.15,0.116,3.77796929678479e-06,"1","NBDY"
4.45038511108161e-10,0.437220013902534,0.126,0.093,6.25946665873629e-06,"1","PSIP1"
4.76337883579957e-10,0.559971196258069,0.114,0.084,6.69969233255209e-06,"1","SPSB3"
5.48250046298598e-10,0.550651259297402,0.254,0.223,7.71113690118979e-06,"1","RNASET2"
6.0797783768943e-10,0.305170289510578,0.252,0.211,8.55120828710184e-06,"1","EZR"
1.04576433876736e-09,0.624626892456843,0.142,0.11,1.4708675424763e-05,"1","CITED2"
1.64611081399494e-09,0.667974052583189,0.102,0.074,2.31525485988388e-05,"1","NAP1L4"
2.83483753391593e-09,0.551376597538421,0.153,0.122,3.98719899145276e-05,"1","IGBP1"
2.93252286006928e-09,0.504782497557942,0.134,0.103,4.12459340268744e-05,"1","CLNS1A"
3.40413218768787e-09,0.421596174559861,0.13,0.098,4.78791192198299e-05,"1","PARP1"
3.52373308072836e-09,0.293781294887345,0.386,0.356,4.95613057804444e-05,"1","SSR4"
6.67019778303662e-09,0.538436259612165,0.1,0.073,9.38163318184101e-05,"1","CD27"
7.95616135181597e-09,0.554321567431556,0.1,0.074,0.000111903409413292,"1","METTL5"
9.04597127871772e-09,0.343530787453926,0.208,0.172,0.000127231586035165,"1","MAGED2"
1.07354863634968e-08,0.498310249874658,0.109,0.081,0.000150994615702583,"1","METTL26"
1.60253635146182e-08,0.339464769518115,0.239,0.203,0.000225396737833105,"1","MDH1"
1.99367135219884e-08,0.408713987783578,0.109,0.081,0.000280409875686767,"1","GYPC"
4.37700842287187e-08,0.304948820591324,0.429,0.418,0.000615626234676928,"1","YWHAB"
5.90762779397932e-08,0.304082413849439,0.199,0.165,0.000830907849223192,"1","DDX18"
7.00800278167535e-08,0.34860728706734,0.186,0.153,0.000985675591242638,"1","GCC2"
7.65092453824507e-08,0.411035430087968,0.141,0.111,0.00107610253630417,"1","TSTD1"
7.89574856698234e-08,0.466963780343932,0.104,0.079,0.00111053703594607,"1","SYAP1"
8.09272793923701e-08,0.504568427353548,0.126,0.099,0.00113824218465368,"1","DDOST"
8.33431741257761e-08,0.420422325432583,0.189,0.158,0.00117222174407904,"1","SS18L2"
1.33930436916789e-07,0.425577316277965,0.133,0.104,0.00188373159523463,"1","IMPDH2"
1.7799046307846e-07,0.436242561662481,0.157,0.128,0.00250343586319854,"1","MDH2"
1.91190487554249e-07,0.519955432568076,0.169,0.142,0.00268909420745051,"1","RBM3"
1.94206639561186e-07,0.464676628170321,0.145,0.118,0.00273151638542809,"1","POLR1D"
1.96106046125898e-07,0.291813441034585,0.378,0.357,0.00275823153876075,"1","CIB1"
2.23561125126387e-07,0.428566443051541,0.167,0.138,0.00314438722490263,"1","COX14"
3.38200980920609e-07,0.360277204859606,0.253,0.225,0.00475679679664836,"1","CSDE1"
3.55766450367263e-07,0.347089072113879,0.181,0.151,0.00500385512441555,"1","MRPL57"
5.00979267630055e-07,0.330397832783636,0.149,0.12,0.00704627339921673,"1","IKZF1"
5.51728574304695e-07,0.391637963130693,0.186,0.157,0.00776006239759554,"1","NDUFB10"
7.83383124600823e-07,0.303204821496477,0.104,0.079,0.0110182836475106,"1","C12orf57"
1.2575128066681e-06,0.385693531767339,0.144,0.117,0.0176869176257868,"1","C19orf70"
1.26271166435184e-06,0.360554685355184,0.144,0.117,0.0177600395591086,"1","RPL7L1"
1.32403794580834e-06,0.477838253415287,0.144,0.119,0.0186225937077943,"1","C9orf16"
2.53179382777891e-06,0.614994276693312,0.106,0.084,0.0356096801877103,"1","CYTOR"
2.59580563753074e-06,0.302667868973215,0.171,0.142,0.0365100062918699,"1","ATP5IF1"
3.55078824604221e-06,0.336360639355531,0.135,0.11,0.0499418366805837,"1","ZNHIT3"
4.18301128775305e-06,0.330997572259041,0.179,0.151,0.0588340537622467,"1","RPA2"
4.89629043495628e-06,0.37073817061758,0.214,0.189,0.0688663249676601,"1","ARL6IP4"
5.42752003939575e-06,0.37737741808854,0.248,0.226,0.0763380693541012,"1","GDI2"
6.05826964446635e-06,0.468988731060113,0.12,0.097,0.0852095625494192,"1","EXOSC1"
7.62462431018907e-06,0.332220232427989,0.166,0.14,0.107240340922809,"1","COPS6"
7.95896041862382e-06,0.470431547857472,0.101,0.08,0.111942778287944,"1","LYAR"
8.95664065519093e-06,0.29415982979518,0.389,0.383,0.125975150815261,"1","CCNI"
9.87605233954202e-06,0.274495519689026,0.473,0.461,0.138906676155658,"1","RPS26"
1.18175917335765e-05,0.395830651187033,0.166,0.141,0.166214427732753,"1","TBCC"
2.37804965385416e-05,0.434435627970557,0.103,0.083,0.334472683814587,"1","NUDT5"
2.51844603230951e-05,0.339167232255351,0.151,0.127,0.354219434444333,"1","PDCD2"
2.57772467944471e-05,0.424683672604607,0.106,0.086,0.362556976163898,"1","DNAJC19"
2.68835296327843e-05,0.294469178514207,0.358,0.337,0.378116844285112,"1","MT2A"
2.98342518696501e-05,0.303314815117129,0.119,0.098,0.419618752546629,"1","DNAJB9"
3.47276629400966e-05,0.364526537241135,0.139,0.117,0.488444579252458,"1","CAMLG"
3.53482844522123e-05,0.385643842137744,0.182,0.16,0.497173620820366,"1","EIF3D"
4.06946774510215e-05,0.269164550257087,0.341,0.326,0.572370638348618,"1","SYF2"
4.89321031893913e-05,0.310529322554177,0.124,0.102,0.688230031358789,"1","CRBN"
6.39138763918406e-05,0.521646779388251,0.189,0.172,0.898948671451239,"1","TRADD"
6.94646636834017e-05,0.280668142407708,0.108,0.088,0.977020494707045,"1","TAF1D"
8.93776124422196e-05,0.384599653959321,0.171,0.151,1,"1","MRPL41"
0.000106243414412583,0.414130832689354,0.108,0.089,1,"1","PMPCB"
0.000111587761155357,0.324654968319659,0.193,0.172,1,"1","THRAP3"
0.000162169424206055,0.346803624007731,0.17,0.15,1,"1","SF3B2"
0.000231389873476074,0.497474153868061,0.112,0.095,1,"1","APBB1IP"
0.000268473310736402,0.311831406245418,0.136,0.116,1,"1","BLOC1S4"
0.000303134459996888,0.292532854582761,0.155,0.134,1,"1","RGS2"
0.000376411601737559,0.346007590391269,0.121,0.103,1,"1","TAGAP"
0.000399665287632186,0.325651425945357,0.178,0.16,1,"1","PSMC5"
0.00044083407309219,0.296782923512718,0.222,0.203,1,"1","STK4"
0.000472474025458153,0.359542776679353,0.102,0.086,1,"1","MRPS34"
0.000547307945960438,0.383194644231487,0.128,0.11,1,"1","PPP1R7"
0.000620682552107641,0.503719042400352,0.103,0.088,1,"1","SURF4"
0.000642051040935468,0.251074335930697,0.196,0.177,1,"1","MRFAP1"
0.00106383964240541,0.357593845601794,0.156,0.138,1,"1","MPHOSPH8"
0.00125607654268875,0.269282986251933,0.144,0.126,1,"1","SEC11C"
0.00125824032690425,0.338934649040813,0.148,0.132,1,"1","SLBP"
0.00144655873091931,0.437555329858941,0.153,0.138,1,"1","GSTK1"
0.00147588976055959,0.268913448052174,0.119,0.102,1,"1","TMEM160"
0.00250984104079087,0.270375402705984,0.138,0.122,1,"1","GIMAP2"
0.00293840623442042,0.407888881553846,0.11,0.096,1,"1","SUCLG1"
0.00315749695879572,0.383429739390719,0.205,0.194,1,"1","TBCA"
0.00384483207855711,0.361699970332728,0.18,0.167,1,"1","PHF11"
0.00385931486078786,0.259673529280407,0.223,0.209,1,"1","EIF3I"
0.00508842625849381,0.401530083752873,0.121,0.109,1,"1","CYTH1"
0.009371996414767,0.317227713253166,0.119,0.106,1,"1","SYPL1"
0,2.46221155402611,0.961,0.223,0,"2","C15orf48"
0,2.3124444251155,0.989,0.271,0,"2","TYROBP"
0,2.07716801943889,0.952,0.259,0,"2","FCER1G"
0,2.67771591687612,0.986,0.314,0,"2","TIMP1"
0,2.31997301736285,0.93,0.284,0,"2","LGALS1"
0,2.10250764170733,0.871,0.249,0,"2","LGALS3"
0,2.06767085265816,0.956,0.336,0,"2","CD63"
0,3.66316189203723,0.71,0.101,0,"2","S100A8"
0,2.42803249430242,0.86,0.251,0,"2","S100A4"
0,1.8125013314981,0.934,0.344,0,"2","TYMP"
0,1.91619047037441,0.906,0.321,0,"2","ANXA5"
0,2.35448925782699,0.742,0.168,0,"2","LYZ"
0,1.7495337878432,0.82,0.248,0,"2","SOD2"
0,1.64464874368388,0.773,0.208,0,"2","CST3"
0,2.47449362097996,0.737,0.172,0,"2","SPI1"
0,1.24575708298767,0.929,0.365,0,"2","HLA-DRA"
0,1.91776749219515,0.85,0.302,0,"2","PSAP"
0,2.97235637321148,0.653,0.106,0,"2","CXCL8"
0,3.18449022241163,0.659,0.113,0,"2","S100A9"
0,1.88849770810799,0.751,0.211,0,"2","CTSB"
0,2.21004902310397,0.717,0.178,0,"2","KYNU"
0,1.94967235981724,0.863,0.324,0,"2","RAC1"
0,2.44960660738286,0.744,0.207,0,"2","MARCKSL1"
0,1.80128477516854,0.853,0.324,0,"2","NPC2"
0,1.79113673357897,0.831,0.313,0,"2","GSTO1"
0,2.53978950506047,0.675,0.157,0,"2","PLAUR"
0,1.70922703351908,0.854,0.345,0,"2","ANXA2"
0,1.97513179470139,0.822,0.321,0,"2","ATP6V0B"
0,1.89007579560174,0.957,0.465,0,"2","S100A10"
0,3.19771633245727,0.56,0.084,0,"2","CD14"
0,2.05857517815619,0.651,0.18,0,"2","NINJ1"
0,2.13427331830402,0.613,0.148,0,"2","FCN1"
0,1.11624774910564,0.803,0.342,0,"2","HLA-DRB1"
0,1.71693616294506,0.985,0.525,0,"2","S100A11"
0,1.8388280962483,0.935,0.478,0,"2","S100A6"
0,1.50607956833932,0.78,0.325,0,"2","SDCBP"
0,1.78443598437355,0.778,0.33,0,"2","GPX4"
0,1.2600793424481,0.892,0.46,0,"2","CLIC1"
0,1.90148567989496,0.604,0.176,0,"2","CD68"
0,2.06834731255035,0.555,0.139,0,"2","LST1"
0,1.42416258249127,0.818,0.404,0,"2","ATP6V1F"
0,2.55713374540449,0.534,0.121,0,"2","CFP"
0,1.95172802349145,0.588,0.179,0,"2","LIMS1"
0,1.66996702160386,0.652,0.244,0,"2","COTL1"
0,2.23834110221305,0.518,0.112,0,"2","PLA2G7"
0,1.77655769476927,0.969,0.567,0,"2","SAT1"
0,2.1474987772322,0.54,0.149,0,"2","GRN"
0,1.84958639639198,0.614,0.223,0,"2","CEBPB"
0,1.2329676073395,0.798,0.411,0,"2","NFKBIA"
0,1.37916416255749,0.798,0.413,0,"2","ARPC1B"
0,1.72871435866414,0.531,0.149,0,"2","IGSF6"
0,2.11746855901768,0.506,0.127,0,"2","MAFB"
0,1.55143926369679,0.976,0.603,0,"2","EMP3"
0,1.19294472407742,0.7,0.346,0,"2","CARD16"
0,1.29851633441723,0.669,0.316,0,"2","CSTB"
0,1.5720970251555,0.621,0.268,0,"2","TALDO1"
0,1.19581557186214,0.53,0.188,0,"2","CTSL"
0,1.41695650399843,0.947,0.608,0,"2","GAPDH"
0,3.12142922331066,0.402,0.065,0,"2","OLR1"
0,1.20988265645139,0.722,0.385,0,"2","PKM"
0,1.08803967042887,0.934,0.598,0,"2","CYBA"
0,2.47368715239966,0.431,0.097,0,"2","CD300E"
0,1.64323604774199,0.474,0.141,0,"2","LMNA"
0,1.97339139472174,0.469,0.136,0,"2","DUSP1"
0,2.96901700661579,0.387,0.064,0,"2","IER3"
0,1.71828073103673,0.443,0.125,0,"2","CXCL16"
0,2.63933764450603,0.403,0.086,0,"2","NCF2"
0,1.2967143645361,0.935,0.622,0,"2","VIM"
