avg_log2fc,cluster,gene,p_adj,p_value,pct_1,pct_2
0.5083529601575165,2,PSMA3,0.00013245179024314806,0.000005603186291835982,0.29170383586083853,0.2637382699821083
1.008107943601752,2,ID2,0.00013494804232985004,0.000005718381317354471,0.1873327386262266,0.1390075583305948
0.643171903928751,2,TUBA4A,0.00013605877219515812,0.000005775121720619225,0.1128456735057984,0.056632708949501585
0.498377642212088,2,SP100,0.00013689850678278958,0.000005820498190978185,0.3514719000892061,0.33417314784386754
0.4000794407777948,2,GIMAP1,0.0001414103706838692,0.0000060223826547911585,0.19536128456735058,0.14317011720889472
0.5143674774667615,2,COX14,0.0001416709317727564,0.000006043552013057507,0.1864406779661017,0.13736444298389747
0.5158992944713827,2,HIF1A,0.00014398281297734182,0.000006152411702764482,0.1672613737734166,0.11614999817431629
0.43877891610728414,2,ATP5F1B,0.00014418110153491517,0.000006171135664700955,0.2988403211418377,0.2671705553729872
0.46343986798139447,2,UBE2I,0.0001626565951250331,0.000006973475070060076,0.2970561998215879,0.26560046737503196
0.57270883855901,2,USP3,0.00018047753777818373,0.000007750332941203197,0.12845673505798394,0.07543725125059335
0.5703937339959455,2,NFKB2,0.00019115066649098305,0.000008222264715751493,0.11016949152542373,0.05579289443896739
0.516772314606515,2,DR1,0.00019765515506358326,0.000008516105507894167,0.11685994647636039,0.062365355825756745
0.4204249627895511,2,BUB3,0.00021123245066341072,0.00000911611073961538,0.24219446922390722,0.197465950998649
0.42361531738941305,2,ATP5PB,0.0002184605716696787,0.000009443585323509751,0.23327386262265834,0.18873918282396757
0.72972108614509,2,CKS2,0.00022648604492980255,0.000009806612254692482,0.10526315789473684,0.051374739840070106
0.6219976235248483,2,GABPB1-AS1,0.00022773412416102703,0.000009876844346834446,0.10838537020517396,0.05425932011538321
0.5353502679393415,2,MRPS18C,0.00024893372176467777,0.00001081397113389393,0.1904549509366637,0.14466717785810787
0.3648530706693016,2,NDUFA4,0.00028019243037705107,0.00001219180713762924,0.3871543264942016,0.36875159747325376
0.45769769529922755,2,MRPL51,0.00028715289706600367,0.000012515088937181673,0.2288135593220339,0.18519735640997553
0.5024222691416242,2,UQCRFS1,0.0003006906740681205,0.000013126489433190613,0.28768956289027653,0.26180304524044257
0.49222576914828753,2,FOXP1,0.00030084149462356995,0.000013154462793707467,0.15254237288135594,0.10125241903092708
0.5831752853576108,2,SLIRP,0.00030301864240132816,0.000013271203961551237,0.12444246208742195,0.07299083506773286
0.63450617769089,2,SHOC2,0.0003041150877449997,0.000013340846721554556,0.11864406779661017,0.06682002409902509
0.43150535202537865,2,ARF6,0.00032989507214896825,0.000014495211844156586,0.29170383586083853,0.2606711213349399
0.4369003722292186,2,PSMB6,0.0003589374368454152,0.00001579682000762972,0.3010704727921499,0.27242852448241867
0.5385061693130921,2,NR1H2,0.0004281889041053744,0.00001887501745789777,0.18287243532560213,0.1378756344250922
0.32138883257511996,2,EIF3E,0.00043638374519452386,0.000019267280893409122,0.3394290811775201,0.30514477671888124
0.6616692324459087,2,FKBP4,0.0004380221779798462,0.000019370763931991775,0.1271186440677966,0.07784715375908277
0.5960545869592493,2,REL,0.00045157139812870004,0.000020002060507229302,0.1471900089206066,0.09825829773250082
0.5005500917294708,2,PSMC6,0.00046656694973337757,0.000020699450880456993,0.16190900981266726,0.11381312301456896
0.5292165152096009,2,PSMC2,0.00047069822490258063,0.000020916202670751005,0.1592328278322926,0.1118048709241611
0.5913418926312586,2,DRG1,0.000477012739110019,0.000021230712739628288,0.1048171275646744,0.05316390988425165
0.487794455241055,2,EIF2A,0.0005008369727973349,0.000022326681972550944,0.1302408563782337,0.07916164603644064
0.45078404212840684,2,ARL6IP1,0.0005734011820671656,0.00002560227105141699,0.26360392506690455,0.23080293569941943
0.4577156478083655,2,PSMA1,0.0005739323515435933,0.000025666793396439402,0.30196253345227475,0.2769562201044291
0.5593182674267109,2,PHAX,0.0005982952433065716,0.000026798862657884115,0.11819803746654772,0.06744075656333297
0.51253445980581,2,ABHD3,0.000605277320736143,0.000027154638420512356,0.12310437109723461,0.07313688976521707
0.5663975988208411,2,TOP1,0.0006196313385550664,0.00002784265950706022,0.14228367528991973,0.0950085807134772
0.5326194469161954,2,ZNF830,0.0006340605064949742,0.00002853610384723204,0.11329170383586083,0.06196370540767517
0.4478698714099889,2,AIMP1,0.000646811123418239,0.000029155936882130362,0.13068688670829617,0.08043962463942747
0.46925884008766794,2,EMC6,0.0006827217097198725,0.00003082319841252179,0.1855486173059768,0.1413809471647132
0.31612857900068825,2,GIMAP4,0.0006965030501464882,0.000031494912185792145,0.3206958073148974,0.28254281228320005
0.4432777997408818,2,SARS,0.0007152975263044311,0.000032395629168568973,0.1623550401427297,0.11381312301456896
0.4511964212175048,2,SLBP,0.0007987996980859693,0.00003623421310905428,0.17662801070472792,0.13013473545842918
0.5529890780432217,2,ARFGAP2,0.0008558932299063544,0.00003888487550018915,0.11016949152542373,0.06013802168912258
0.5399379946366554,2,SFPQ,0.000867820944325564,0.00003948847524837262,0.1623550401427297,0.11808522291598203
0.5305940221205192,2,BLOC1S4,0.0008993212630036468,0.00004101988252758204,0.16101694915254236,0.11487201957132946
0.5053899873895916,2,USP1,0.0008993212630036468,0.00004104971566643023,0.12176628010704728,0.0726622119983934
0.43914294712547175,2,RNF149,0.0009139430515370043,0.00004178211035466006,0.19714540588760035,0.15394165114835506
0.5310068350986661,2,ARID5B,0.0009314226742378359,0.000042647437057175,0.17305976806422838,0.12706758681126082
0.522458911041348,2,MAD2L1BP,0.0009894428651703458,0.00004537437952611967,0.11730597680642284,0.0680980027020119
0.6489477782510414,2,HAPLN3,0.0010339868636108458,0.000047490615989520535,0.10124888492417485,0.05144776718881221
0.49772593252986796,2,PYURF,0.0010482435496289844,0.000048219948568073434,0.24219446922390722,0.20706904735823567
0.49193671520650095,2,NKAP,0.00108294226809957,0.00004989310982783657,0.11685994647636039,0.06773286595830139
0.422325605973326,2,SMCHD1,0.0011024197344798713,0.00005086885230554117,0.2689562890276539,0.235403658670172
0.45119580126003844,2,PDCD2,0.0011355441682576227,0.00005247804545804868,0.17305976806422838,0.12673896374192134
0.4711311702835317,2,DAZAP2,0.001164556459942785,0.00005390161787577341,0.2662801070472792,0.23817869792237192
0.4961432609755002,2,CYB5B,0.0012738746096551247,0.00005913644243493721,0.11106155218554861,0.062146273779530435
0.4677501893811902,2,SF3A3,0.0012738746096551247,0.00005914256097439008,0.12622658340767173,0.07682477087669332
0.5545950305332671,2,MAPK1IP1L,0.0013086134782903022,0.000060848433331095464,0.1503122212310437,0.10501332749114543
0.5416666805311025,2,SUGT1,0.0013386443417361758,0.00006233999600691043,0.14049955396966993,0.09478949866725088
0.4140533474798558,2,ANP32B,0.0013460558004857832,0.00006278084643573933,0.2288135593220339,0.18789936831343337
0.43302669742103683,2,RNF114,0.001397568605384047,0.00006528279941253601,0.2016057091882248,0.16098879030196808
0.5677659104885653,2,ETF1,0.0014158875083673523,0.00006623917387171829,0.11507582515611062,0.068171030050754
0.5324048266189959,2,USP16,0.0014584850825500968,0.00006833570347675177,0.12756467439785907,0.08120641180121956
0.5292330497288313,2,FAM118A,0.0015422742590489053,0.0000723712058992021,0.12845673505798394,0.0801840289188301
0.44935918873409,2,MRPS10,0.001563434889721506,0.00007347532613621865,0.11373773416592328,0.0651403950779567
0.487310379154682,2,WBP11,0.0015830383218448409,0.00007450916239326588,0.12979482604817127,0.08281301347354585
0.31743421318390563,2,SERP1,0.0016475388621425245,0.00007766215894777773,0.4429081177520071,0.44411582137510497
0.5334090763232832,2,EIF4E,0.001662757924507441,0.00007849777901691724,0.14674397859054417,0.10198269251834813
0.5183102780883172,2,SNX9,0.0018039993426784047,0.00008529396110068532,0.12890276538804638,0.08219228100923796
0.597445789750597,2,ZNF622,0.0018133587532391364,0.00008586540559241129,0.11864406779661017,0.07237010260342498
0.5264583383032478,2,SMIM10L1,0.0018613322669045764,0.00008826936523465001,0.1128456735057984,0.0651403950779567
0.3708974695254428,2,PCBP1,0.001987005435769713,0.000094370396807264,0.4170383586083854,0.41844670829225544
0.4776942522883654,2,ZFP36,0.00211863659812695,0.00010077268995001276,0.38224799286351474,0.3811662467594114
0.41733325058521364,2,EMC4,0.0021490118181442574,0.00010237027502002505,0.1793041926851026,0.1366706831708475
0.48305271193923904,2,RBM42,0.002230016675681748,0.00010639790351407719,0.1311329170383586,0.08584364844634315
0.43126203897462456,2,RPAIN,0.002230016675681748,0.00010654612200911018,0.11195361284567351,0.06397195749808303
0.5072364681096363,2,RBM17,0.0024717085647120536,0.00011834403736954435,0.1663693131132917,0.12268594588673458
0.4027815607883588,2,EPB41L4A-AS1,0.0024717085647120536,0.00011844518824144501,0.11552185548617305,0.06751378391207508
0.3471143500104643,2,PEBP1,0.002603030328453518,0.0001249232471884909,0.22301516503122212,0.1803775513929967
0.2993771012869133,2,PAIP2,0.002705257643951403,0.0001300216258308673,0.34210526315789475,0.3205170336290941
0.48505150825630805,2,TAX1BP1,0.002711645309314106,0.00013052142725955562,0.2729705619982159,0.24836601307189543
0.5201018130376873,2,MAP1LC3B,0.002833130332448309,0.00013657037791681148,0.28902765388046386,0.27096797750757656
0.582301293989796,2,KPNA2,0.0028783563350947105,0.0001391438827487157,0.10214094558429973,0.05575638076459634
0.5350509188892849,2,MTCH1,0.0028783563350947105,0.00013915978015388575,0.17395182872435325,0.13550224559097382
0.4204467895875488,2,MAT2B,0.003022561790228979,0.00014634657512591076,0.18911685994647637,0.14886625041077883
0.4045385383502689,2,UBE2D2,0.0030490635547191637,0.00014784652288080125,0.3010704727921499,0.28002336875159745
0.5240451471212457,2,PSMB5,0.0031974042741358976,0.0001552667699420418,0.18599464763603926,0.1480629495746157
0.41670060683716026,2,ARL14EP,0.003718065821180583,0.00018081457672858292,0.1079393398751115,0.06189067805893307
0.3490791319485238,2,PCNP,0.003894307588633452,0.0001896623319028734,0.25334522747546834,0.2201044291087012
0.4464331701160784,2,COPS8,0.003917800260848907,0.00019108503227460716,0.12310437109723461,0.0782853178515354
0.432100279122963,2,AKAP9,0.004086042487750902,0.00019958131454567152,0.11195361284567351,0.06623580530908825
0.478265747563545,2,TSSC4,0.004260038702102969,0.00020838298094894014,0.14272970561998216,0.10026654982290868
0.5058408234886542,2,PRNP,0.004269450712519618,0.00020930403086971694,0.12310437109723461,0.0783583452002775
0.4269323490065734,2,EXOSC1,0.004269450712519618,0.00020945047932019456,0.14049955396966993,0.09639610033957717
0.3912865056961131,2,EXOSC8,0.0044806959590912,0.00022013230769513115,0.12310437109723461,0.07817577682842225
0.4960891728515767,2,EIF3A,0.004803931010336122,0.00023635408881284015,0.12355040142729706,0.08043962463942747
0.45821994488018725,2,APEX1,0.00481387202145532,0.00023718544691564425,0.12979482604817127,0.08577062109760106
0.4469942028950006,2,TMEM87A,0.005126175460687015,0.00025293748807087013,0.10303300624442462,0.05827582429619892
0.4278057089277346,2,MRPL21,0.00514218637505768,0.0002540931056285167,0.1271186440677966,0.08339723226348267
0.4585031593384935,2,METAP2,0.005224089718354012,0.0002585116561659717,0.11150758251561106,0.06736772921459086
0.5146008461260747,2,PSMD11,0.005960978890641247,0.00029540009148787405,0.1672613737734166,0.12962354401723444
0.4479860600727,2,YTHDC1,0.006134888511835752,0.00030445447431648454,0.10392506690454952,0.05969985759666995
0.467401476069347,2,RAB14,0.006249946966982158,0.0003106088112279082,0.12890276538804638,0.08708511337495892
0.47393223660511413,2,GORASP2,0.006316948116436086,0.00031483531806397735,0.1008028545941124,0.056559681600759484
0.4379396507490425,2,NUB1,0.006316948116436086,0.0003148368737733165,0.22390722569134702,0.1909300032862307
0.3059383959947839,2,COX7C,0.006590317936749532,0.0003296431218797746,0.42685102586975915,0.4298024610216526
0.5444637861812627,2,ATG5,0.006590317936749532,0.0003297714485710479,0.10927743086529884,0.06652791470405667
0.4145637036345693,2,CCDC12,0.006590317936749532,0.0003298673179858991,0.1784121320249777,0.13926315405119216
0.4088424225801275,2,TRAPPC4,0.007058503578437135,0.00035380341434754214,0.19892952720785012,0.16358126118231278
0.5512663503984537,2,GNAI3,0.007588443488405417,0.0003809058729338233,0.13247100802854594,0.09362106108737722
0.4856188091533453,2,DLD,0.007683584326960519,0.00038622780797448186,0.11329170383586083,0.07145726074414868
0.40758322160755633,2,POLR1D,0.007828837525961784,0.00039408581360689254,0.15789473684210525,0.11793916821849783
0.39435203944443975,2,ICAM2,0.007863455185540503,0.0003963874672270329,0.2016057091882248,0.1656260269470917
0.42044962464482394,2,UGP2,0.008483651066696147,0.0004282539820372744,0.20294380017841213,0.168656661919889
0.45541008615408174,2,ENSA,0.008869240111340613,0.00044834907352742093,0.1926851025869759,0.15759301858546026
0.4359933865570135,2,MRPS6,0.009040511109036121,0.0004576497625050635,0.16681534344335414,0.12706758681126082
0.41482683799613007,2,SDHAF2,0.00975677898519454,0.000494602446956538,0.1280107047279215,0.08730419542118524
0.4750007512418365,2,PPP4R2,0.010731889180832148,0.0005447969338865377,0.11819803746654772,0.07777412641034068
0.46735299024392185,2,FAM204A,0.011223144625269627,0.0005705331252803258,0.11552185548617305,0.07470697776317231
0.3185966266111788,2,CD53,0.011407545466085934,0.0005807182761263796,0.423728813559322,0.43480483441048673
0.3299027951575064,2,EIF3M,0.011570979300254039,0.000589860800446651,0.24531668153434433,0.2140431591631066
0.4504427420759447,2,NOC2L,0.012011364686741657,0.0006131645819467124,0.1048171275646744,0.06313214298754884
0.49437013898509496,2,NASP,0.01279568613052098,0.0006541129276818047,0.10392506690454952,0.06305911563880673
0.3522125755513277,2,NDUFB9,0.013221269346661978,0.0006780741613656716,0.21989295272078502,0.18760725891846497
0.43060321623870823,2,MRPS22,0.013221269346661978,0.0006786472835029755,0.10303300624442462,0.06185416438456202
0.4429373209746773,2,SRRM2,0.013221269346661978,0.0006786886930885139,0.13826940231935772,0.09924416694051923
0.3993203553751574,2,SCAF11,0.013979058481343941,0.0007185822454327528,0.20829616413916147,0.1752656369810494
0.4082868570478868,2,PSIP1,0.014115602664001489,0.0007266047869702863,0.13425512934879572,0.09391317048234564
0.46134468780651305,2,STK4,0.01449251871680053,0.0007470370472577592,0.23148974130240857,0.20312557052616204
0.4727157794091018,2,TPR,0.015096012473937225,0.0007792182762942357,0.1480820695807315,0.11038083762369007
0.5437541237081683,2,CASP8,0.015919044275761896,0.0008228329319928118,0.11953612845673506,0.08036659729068536
0.4259392962709496,2,NDUFA9,0.016392583843944434,0.0008484750116168893,0.16592328278322926,0.1306459268996239
0.5159322169076378,2,YWHAZ,0.01681533295605238,0.0008715519178785769,0.16993755575379127,0.1371818746120422
0.34040511763528714,2,RPA3,0.017093919633968644,0.0008872066358192043,0.17127564674397858,0.13367656187242122
0.4893943897045465,2,ZCCHC10,0.017514128475571072,0.0009102614941800535,0.11418376449598573,0.0755467922737065
0.3885071628516843,2,MRPS23,0.01832013863535394,0.0009534547800269522,0.11462979482604817,0.07478000511191442
0.4439796572259691,2,TERF1,0.01840740941673696,0.0009593054463183925,0.10749330954504906,0.06773286595830139
0.4067536782806187,2,PUF60,0.01879074774752094,0.000980619185686482,0.16547725245316683,0.13009822178405814
0.41035687321893377,2,PSMG2,0.018878969829617655,0.00098656543368425,0.19090098126672614,0.15890751086281812
0.4756993775641727,2,PFDN1,0.019044734934195267,0.0009965819347008686,0.10749330954504906,0.06831708474823822
0.4524029334534737,2,NDUFS3,0.019484419784485178,0.0010209752848322484,0.11909009812667261,0.07981889217511959
0.398642254268999,2,VBP1,0.019486766095765967,0.0010224837098240513,0.10570918822479929,0.06601672326286194
0.35568022671401966,2,ECHDC1,0.020154341367371674,0.0010589447757189951,0.1016949152542373,0.0614160002921094
0.45092286749095445,2,CCNH,0.020506579770091262,0.0010789099914587652,0.11552185548617305,0.07682477087669332
0.4502688066590842,2,MRPL33,0.02056205287334242,0.0010832905210911292,0.12667261373773417,0.08883776974476941
0.49251059722743395,2,USP15,0.021442828726954088,0.0011312178397013817,0.17752007136485282,0.14627377953043413
0.4803816596997188,2,FYTTD1,0.021846738440376427,0.0011540793929043502,0.12533452274754683,0.08803446890860628
0.3810450198252807,2,NAA20,0.02186342286967653,0.001156515223251997,0.1663693131132917,0.1311206046664476
0.5007956176028456,2,IRF9,0.021877189575123263,0.0011587988790235926,0.13648528099910795,0.09993792675356922
0.4483381832811766,2,UQCRC2,0.022313011853035334,0.0011834700918851304,0.17885816235504015,0.14620075218169204
0.46121978914699246,2,RSF1,0.023654715892646876,0.0012568463249573725,0.13157894736842105,0.09457041662102457
0.47654073004978625,2,MAPRE1,0.023654715892646876,0.0012579969774404454,0.1743978590544157,0.1434987402782342
0.3749031853650562,2,NDUFB4,0.023864162940302525,0.0012708324239094626,0.2622658340767172,0.24135538759265346
0.3845144881075574,2,DPY30,0.025988337684473863,0.001385798312360853,0.12310437109723461,0.08409099207653266
0.4524469151798881,2,HIKESHI,0.02608843955545532,0.00139299097804102,0.13737734165923282,0.10172709679775076
0.3969505287732096,2,TMF1,0.02730844371572986,0.0014600746302331213,0.11016949152542373,0.0718954248366013
0.4056004128273142,2,NUDCD2,0.027489673542355826,0.0014717187470596471,0.11373773416592328,0.0754007375762223
0.4658628034774186,2,MINOS1,0.027543619031828618,0.0014765651439743177,0.21944692239072258,0.19407017928214115
0.4239017819405143,2,RAD23B,0.027724962979128128,0.001488257877656718,0.12578055307760927,0.08909336546536678
0.42819078900417784,2,PRELID3B,0.02930535840273663,0.0015751760364357548,0.10570918822479929,0.06839011209698032
0.34448313098234973,2,TECR,0.030869107730465202,0.0016614230040499223,0.17484388938447815,0.13860590791251323
0.391398283078231,2,ANXA2R,0.033149380777430563,0.0017865076878273989,0.16993755575379127,0.13455289005732646
0.4494346405654628,2,BNIP2,0.03454065648668666,0.00186394299846393,0.12132024977698483,0.08533245700514842
0.47181535426195687,2,PSMD14,0.03745605145749583,0.002023931682026081,0.11641391614629795,0.08065870668565378
0.40286733296371113,2,PEF1,0.03761709037511307,0.002035307911515183,0.1280107047279215,0.09237959615876146
0.4578057379355982,2,PSMC1,0.038523387998539646,0.0020883729335627876,0.18822479928635147,0.16080622193011282
0.41771514436126844,2,IFIT5,0.038523387998539646,0.002089821901378297,0.13693131132917039,0.10238434293642969
0.3497426437763014,2,TMCO1,0.04070239825419322,0.0022109230192821627,0.19714540588760035,0.16741519699127322
0.5058012487304875,2,NDUFB3,0.0435066188020633,0.0023663393802757504,0.1864406779661017,0.16025851681454706
0.32057910572219317,2,DAD1,0.044734878131572585,0.002436325392732641,0.33006244424620873,0.3202614379084967
0.6332588198229501,2,RGS2,0.04492322843829583,0.002449777192475855,0.16592328278322926,0.134224266987987
0.4373673180030935,2,PHF20L1,0.04614031712920925,0.0025194286210616923,0.1128456735057984,0.07781064008471172
0.34460934708568225,2,MRPS18B,0.0464502854424667,0.0025420971978817875,0.1391614629794826,0.10373534888815862
0.43572560100635627,2,RBMS1,0.0464502854424667,0.0025429591034979993,0.12176628010704728,0.08712162704932998
0.3763222219914426,2,UBE2V2,0.04831752539282406,0.002648617993449509,0.1280107047279215,0.0924161098331325
0.3878469466017296,2,BCL7B,0.05023628658384009,0.0027573702980963066,0.11864406779661017,0.08350677328659584
